Review_ID,Customer_ID,Review_Text,Rating,Sentiment,Review_Date
1de8f1dc-89a6-4038-95e5-ea2b647b0b5f,e42a00bb-a6d1-4725-aa1c-911443de9581,Add himself service turn performance person remain culture image prove position effect.!!!,2,positive,11-09-2024
30606f0a-5336-4819-9e67-b877ca202a7f,ca4efb9e-3f63-49da-8621-2427cdffce4f,Human institution still treatment better appear meeting condition organization country old something almost shake early training say series.!!!,5,neutral,20-03-2024
7771bd4e-24da-4454-8c68-528489864e61,f77a0ba4-137f-4a42-aa50-c90a1193253e,According fill own price son set direction those garden push nation situation drop guy so method be system person light.!!!,5,positive,19-08-2024
1ae8085a-ee93-4168-a1af-9a2dab744e86,91d24005-48b8-4aab-96c1-f567b5387300,Strategy question worry set seat life wall until campaign across national over.!!!,3,negative,19-11-2023
a99da416-db60-4654-a328-928e40040d0b,4fa299eb-dbcb-45b6-b4c3-d4fb87ad8692,Billion quality others popular character citizen example team fear expert Congress tonight including.!!!,5,positive,14-10-2023
09797f44-7307-43da-8aa2-351bb936eb8d,6988603f-f365-4977-8945-745f7c7ae337,Page professional fight first agreement others protect project condition left away term total week several approach lot foreign forward partner.!!!,5,neutral,17-09-2024
727ec0d3-4926-4ed2-ac9d-1d741210e322,9c858dc5-b354-4ea4-be04-48776fe2e52b,Loss card arrive address way onto nation single chair plan.!!!,1,neutral,17-04-2023
14b7d1ef-0535-463e-b5dd-b9e96248d37a,98894d22-2af3-4e6c-be0a-8a8df7c1e5b5,Involve per their truth he second significant media inside argue.!!!,2,positive,02-02-2025
008a4090-8f7b-4101-8572-984508140c16,876fc0cf-9619-4ea8-b8b6-575b568da452,Sing behind by measure office suffer station other whether loss develop region so bit describe create weight next subject institution.!!!,2,positive,18-06-2023
c64fb943-76df-4fcc-9f3f-35ff3b008727,5c341303-55b4-4174-8ae7-a9a563bc6090,Agree discussion type after place near hand no truth save drop many today physical.!!!,3,negative,06-12-2023
a30569c6-5f93-42aa-a611-9417873281c6,d35f3413-effa-4e93-9015-3536418b16c2,Minute between once week small by former change whose six one program sometimes true gas.!!!,1,neutral,16-08-2023
dcb278e4-5b54-4a12-aaff-0c0746192cf1,bde0f4e8-1219-42ce-a419-0ff7c43a32a6,About space thus huge state second civil lead plant size family claim bed kind six more morning use any will.!!!,5,positive,18-06-2024
9e42deb3-f4d6-49f2-a093-b38a06ef5d7e,2d8ded87-0723-4b6a-94ec-38693e989e38,Cold and structure compare name similar name wonder quality face director behavior light spring born defense all doctor.!!!,4,negative,30-08-2024
dfed4af2-2dc3-4496-b4c0-7f5e5fe93226,a4891b3f-7397-4e0d-bb01-99354f1f6417,Fund cell report full moment still about occur voice wear manager very thousand debate know bar rather research share case.!!!,3,negative,29-03-2023
ceb6fae1-55a8-44ad-81c4-d3ec26147b86,a6f4277a-d56f-4176-b0e8-86e080a1a46c,Look left truth coach environment through sure their already film former not amount that team every great rest attention expert hand.!!!,1,positive,05-08-2023
3c4d7143-13c4-403e-b934-cec65feae470,9b216639-9c64-4345-b9a0-1ecd45cace2d,Indeed actually college institution collection price spring last possible standard short knowledge.!!!,3,negative,15-01-2025
02c1159d-662e-4a95-bbc5-da302eadb2db,05c3172d-b107-4d16-a59d-fbf7f360ddb1,Summer worker final person statement station article itself national perform at focus large product class week yeah this serious.!!!,3,neutral,24-06-2023
4be2aa56-b140-4b06-ab52-bec89ec2da7c,0c100a2f-ea91-4608-8f53-ace1cf4d522c,Career day factor perhaps while though ground friend court four.!!!,5,neutral,23-09-2023
c5a456ce-dbb9-42da-91fd-9a3b1f989c74,4f6da7ea-6fff-475c-95a0-5ac0b14e631b,Music thus throw world argue pretty food southern condition nor.!!!,1,neutral,15-04-2024
49958a35-4be9-426f-ae44-a3d0d2a8acd5,c2788bbd-50a1-4efd-88f3-da22872dd416,Number anyone property wife join fall upon than actually town feel land.!!!,5,neutral,04-09-2024
5471ad77-5cab-4313-84b4-02fb18ccb0bb,865f575c-7575-4c6f-9fbe-6680cc6fa672,Whether state rich thought yourself decision spend change order our travel stop character its.!!!,2,negative,20-10-2024
111f4706-8978-4003-9b9c-23ff32a332d5,59a0558b-cac8-41b5-8d55-f8d48e9deabf,Democrat attention possible evening degree until weight impact hope discover century guy me herself want young.!!!,4,neutral,10-09-2023
0589fd40-fcd7-42de-94a8-320f26740167,00e36bf4-36fa-4f7c-a74b-27f086a3da07,Game become loss of call parent television week region trial baby learn operation left arrive.!!!,4,negative,04-04-2024
2f7ffa5a-8f86-4744-9358-0f360a0ad228,6a4e079d-89fd-40ae-9eb0-06574ae36bfd,Inside religious drug campaign stand alone tell growth film under entire man remember strategy adult bag magazine point religious go.!!!,4,neutral,06-05-2023
4ce2733b-60a6-49cc-9ad5-f6fc292b6c30,9ecbf84f-b8c9-4182-8996-fb6d1a8d06f6,Ready must hand however network admit prepare beat present international write start blood sit senior effort.!!!,2,neutral,22-08-2024
da1411bd-306b-4a01-8763-cb147466d13e,4868ca4d-9a8e-4826-9dbb-685f3fa95cc4,Site here about society computer TV stand weight use machine technology race result.!!!,4,negative,12-11-2023
de114d3b-5d8f-4fe7-8d61-f2080ff11725,2b1a31d1-1ddc-4270-9fc4-6696d9c57657,Daughter several skill free approach allow station walk then across both executive prepare life natural choose even plant reality notice.!!!,5,negative,15-08-2024
fd85611e-eb01-465c-9b52-5047402c26c3,4b09fee0-d8c3-481f-84dd-931024e7d132,Really conference market catch pass wish sign just center effect.!!!,2,positive,21-03-2023
a6101dcd-4654-44ed-9890-0dbf905a789a,b0ff804b-4aef-429e-9046-cb7a6366fe47,Treatment lawyer gas recent far prepare share expect inside real indeed charge time father.!!!,5,negative,16-10-2024
e55c188a-8a57-4017-8815-a0d1ec2279c0,932c582b-f61e-41ff-a332-01ccc2e93317,Give executive vote catch Republican bag trip protect color deep.!!!,5,positive,02-10-2024
d46cd06d-7b05-4d32-a603-e62e9dc78167,1ba923bc-267b-47d2-8940-de03d5df1be4,Character everyone professor decision grow my decade record would I board machine important with floor challenge development above.!!!,1,negative,05-04-2023
d0978ba9-2036-43e0-a8c0-31753231c4ad,916fcd90-f7d2-428e-90c0-c4e04f795d06,Age radio toward position crime right yard pretty home central less always responsibility glass author throw write.!!!,4,negative,01-11-2023
cdff9839-c629-4853-a9ca-edd57b9640fe,6ac31109-dc26-468d-8480-29100c5d7f59,Control keep agreement security most beyond determine against star old collection kid allow.!!!,5,negative,09-07-2024
55dc1017-ff36-4c8e-aed2-f77ae5dd2c4f,1ff182de-a70b-4ce3-bf27-61cdd7b56df7,Center ready question than seat white reveal generation opportunity story either season city.!!!,5,negative,06-11-2024
5433a1fc-a5b9-4410-ac89-f74fc3d11778,02a7e32c-cf35-4e82-b6b6-89d7146a8dbc,Occur according also at want stock science reason future.!!!,1,positive,24-03-2024
b57360a4-79c1-40d0-9805-bece4a362a3a,fb7f2e63-bbc8-46f5-9458-35f166fb5e5e,Value eat difficult anyone term bring most ever power organization she west always.!!!,5,negative,19-09-2024
38029ab5-b390-4c29-a05c-60d5a1d797b8,989480ff-56cb-4a59-a288-7e0dc3ab89ca,Civil full concern deep section special large practice see discussion couple build bring cultural.!!!,1,neutral,28-06-2023
681cc1e3-2d92-4bde-9be3-0dcc5c280bae,f0d3c27e-fd08-4726-8dd1-21e1650fd801,Eight leader north although success modern national Congress why fight his accept.!!!,5,neutral,14-02-2025
5d99ddb3-5b22-472f-af39-795329f37cf8,8a28c874-bccb-4dad-9ec1-8e10e767344a,Green reality executive decide maintain hospital could myself last student year international step board section detail pretty after.!!!,3,negative,11-08-2024
3d8493ba-ef59-453b-b24e-d14530bd9070,6ab7b81d-52a4-4549-88c1-ee03385e91e2,Home hair around table condition across but daughter describe industry war behavior lawyer total represent stop baby generation line.!!!,3,neutral,02-03-2023
9a3bfe6c-2430-431f-99c4-2319d3275b75,47084a54-f60a-4622-acad-728b59652646,Represent not others view determine number ball themselves catch bag program experience skill personal guy half need plan.!!!,5,positive,14-02-2024
e526fbc3-de2e-4be1-ad5e-36d254e09a9b,c8671546-b7cf-483b-98e7-b3406e3c9f21,Fear light support exactly at live expect husband eight toward role hair for individual through mouth.!!!,2,positive,08-12-2023
084fedcd-dd6b-422c-8140-701a22e10eaa,242afe50-78bd-4333-9aa6-4f5b90b6be66,Sign team alone employee eye near single home leader.!!!,2,negative,25-04-2023
1308de51-de7a-4dc8-9499-4635cc377d24,ec1bc93b-c3b1-4670-8957-a4cf527be618,Present reason learn brother reflect over maintain throw wall memory.!!!,2,negative,30-11-2023
79de9e9f-b98a-431e-99c1-859b8d8d4a97,bb466a2f-0a18-4e13-84e9-b14576557014,Capital see its front focus education never message air capital eight.!!!,1,neutral,09-02-2024
a1724d14-2b68-4601-91ad-1171fdfde8d7,3d106783-4cd0-426a-9c74-db162bd6ee6c,Money occur health position couple run method book improve give member condition result while get.!!!,5,neutral,05-08-2024
2fae9a90-8007-46a6-b523-678e6c0740af,a45af546-af2c-4de5-9828-4a52d968bf9d,Mind share feeling hard today section recognize structure statement along drive prevent Congress start people class raise address two majority.!!!,1,negative,23-11-2024
ef31e80f-f4fd-4e43-9838-c37c107b9184,a8299362-3dea-4e0d-a788-916546d053ba,Course yeah democratic tree other attack too sister into south place actually always wall behavior treatment bill president wide myself.!!!,2,positive,14-08-2023
da2f3dc9-441c-4e0c-8532-b7cae1553f3b,e09188d7-28b1-4612-9295-abce25c8e651,Decide something represent yard past interview identify sometimes identify federal rock you pretty team common sea week heart.!!!,1,positive,21-04-2024
95267057-ced9-439e-87d3-ad31244498fd,0dbe572f-2369-4c88-b5f6-70866519aff6,Available foot practice learn consumer because finish someone central imagine what mention line change store.!!!,5,positive,23-02-2024
6ba38eed-e252-4632-9aad-e8fe0c498409,e137dcd8-6680-443a-85fb-64401280f8d3,For themselves relate ask after bar white lay south authority single pass your feel region.!!!,5,neutral,21-03-2024
c8ef6559-b814-4adb-97e3-854f756b130e,9bdc98e8-efbd-4932-a365-afea14cef054,Outside southern past senior help rule daughter per woman different court suggest our.!!!,3,positive,13-09-2024
a6bf1832-fea4-4eae-8a86-2f5a1ea74b02,4f6da7ea-6fff-475c-95a0-5ac0b14e631b,Game music station Republican place watch southern thousand sometimes energy drive.!!!,5,neutral,30-09-2023
31e20613-079d-4c3d-873c-ca0a210ab8db,9d2c4f6d-1e99-4cd7-a79b-48f88212609a,Year voice chair fight culture meet enjoy central put energy must move read Congress market understand natural draw ball born.!!!,1,positive,22-06-2023
efcd4b10-7d5a-470f-8ff3-fd4086ec73a9,90126e24-9156-4d6f-8ca3-4a799ed42559,Exist less matter it light ready city ago religious politics best eight one popular half so current rule.!!!,1,negative,08-05-2024
5d1ecb95-7395-4102-b825-a8fe47dc6826,0544d644-2349-4cd0-9dec-6b346e87ab8d,Million site mother administration oil lay indicate wind cup view.!!!,4,neutral,24-07-2023
daa9f30f-376c-4b97-b0a0-96c6fa0e63e8,ef7df3d4-492f-4a59-ba1d-d869e05abc8f,Rate executive democratic water language cost teach right drop live.!!!,5,negative,03-07-2023
4894478a-e3bf-42aa-a6cb-1fdd9c54bc84,c5ba7182-90ad-48c8-817a-10b76ac6856b,Bag boy continue century and reason expect recognize truth degree available record wonder kitchen over effort world as.!!!,2,neutral,30-05-2023
47775708-d1ec-4981-8995-20f556881142,87a3836e-1618-49e2-ba22-d1fa10a8e987,Sister idea official especially war political science too my girl mother mission born meet cold develop among.!!!,4,positive,24-06-2023
b568dab3-dcf3-4642-9927-8d3ba2b29302,4056be7a-0cf1-4bec-af0e-0b3e9356f71b,Serious standard after individual why section dream set bill scientist fear believe.!!!,2,negative,31-08-2024
5fa20568-d8f5-412c-814e-4d041b60f134,f06b4712-567b-4df6-baab-f232450d7989,None let two executive middle religious someone language wear imagine analysis community maybe window memory smile family.!!!,5,neutral,24-02-2024
9de859b6-f2fc-41da-b3fd-79f1b15fea59,b497f0d1-59ef-4578-9e9d-f9f144273734,Easy race stage mission generation still major cold but professional task data.!!!,2,neutral,11-11-2024
5d14f00f-a5fd-47f5-a72c-e281a032483c,9f766074-2b38-410f-9396-dbdd8d162a14,Ground week positive rock toward theory tend I defense attention suffer agreement.!!!,5,positive,14-07-2024
8a45e800-d1d0-4f29-a4fa-206b713d72d0,2ff3a111-7bf7-47b8-b588-090a30973e85,Grow strategy church plant floor possible paper recent room business director owner I clear million.!!!,3,neutral,14-11-2023
04752a2e-f4bd-47ee-b749-f8bfeed3c8ec,6c7eaab1-57ca-4583-97fc-7bbfbcc077de,Continue charge walk ever phone place hold technology catch worker.!!!,1,negative,01-09-2023
5f3d2796-b12c-4f9f-841c-869e7a80a41d,97c8da7f-86a8-43b8-bc65-ade8e74234bb,Already organization participant international nothing his themselves spring wife mother newspaper success describe local must but account artist.!!!,5,negative,25-08-2024
c214acac-c0bd-49fa-8494-a27d6e53c52e,e1fb649d-5335-494a-9b98-1108e6f45af5,Husband environment drug responsibility sport build stage coach thing series he very national position school beat difference.!!!,3,neutral,09-05-2023
c10b5bf2-7d30-4eff-bba0-2a0f0102bb58,af3e7d43-1309-4ffd-86d6-ce40123e6a94,Explain here behavior city especially money both PM address against threat father member why data member.!!!,5,positive,17-08-2023
1cba05b2-e535-47d5-a1ec-4271e737284b,3ba0e226-a4f6-4e06-85ae-bf5ae4199068,Former investment beautiful every just green get way record field range thing apply special fast prove citizen effort training.!!!,5,neutral,24-02-2024
629c0e70-157e-4cfa-a021-c755a76a2b3a,e137dcd8-6680-443a-85fb-64401280f8d3,Your author risk cell blood management young health arrive reflect TV shake two here effort medical lot pay reveal form.!!!,4,negative,06-05-2023
f3921242-a9aa-4a50-8a83-2f97bb8f6c14,e0c8f928-023c-4126-ae27-28afec28a940,Huge two itself serious subject machine interesting particular take discuss standard away.!!!,4,neutral,11-12-2024
79a9acbb-b3fa-4181-975a-245991251da1,300e31db-dcb9-4568-8232-740db6b378cc,Like more voice treat newspaper feel drug agent word including season.!!!,1,positive,14-10-2024
a264af01-bafa-4a37-b242-c8bd1771e487,1efd2550-ad10-461e-b809-2c41bac8c910,Son opportunity type national remember generation standard world fall perform like no choose teacher smile send.!!!,2,negative,05-03-2023
d2810241-d57f-4acc-8575-dc1fff2a61ce,b954ed9c-a2dd-48af-b0cc-7187d71a0ba5,Win will least sing sister business get clear check.!!!,4,positive,18-11-2023
89dfffd5-3345-4c86-9a43-78ae4ae5416c,a9996757-9163-4fe1-b5ec-f80d88a67aa9,Quite election image option letter challenge some new experience still material meeting accept.!!!,5,negative,18-01-2024
229e4cf6-8a2c-4f4f-8ec4-c187c9af918b,4956a112-2b01-497c-8a55-74fe4fafb820,Heavy even not leg just treat involve executive allow.!!!,4,negative,29-10-2024
2e4e1752-ccda-4d66-bad9-e55322b08492,33232851-0be2-455f-9047-befde28f80d5,Case improve live kind three magazine receive ability music car or mind collection feeling voice.!!!,4,neutral,04-09-2023
74d46604-24e2-406f-960c-9c2b83f0a0f3,4868ca4d-9a8e-4826-9dbb-685f3fa95cc4,So suddenly happen day voice better election decide officer image store discussion decision hundred with other sing dinner.!!!,2,positive,02-05-2024
d7e9ede5-e521-4b66-86de-d0e41bea1828,f93e76bd-4bfe-47af-ad4d-bcb4f79bc6bf,Beyond miss international save instead especially nice kind to wife head.!!!,5,negative,05-07-2024
dc705125-bf2b-45b4-ad16-525e86ad91fd,b67e8ff4-dda8-486b-ba99-957b51641a5f,Page staff a my example never raise who decade heart fast opportunity accept risk see myself wall however those arm.!!!,1,neutral,12-02-2024
7197c171-bc81-4a0a-99ae-fcd5bb2813a2,77d7e8a3-22a5-4947-bbb0-c2b743ae6f18,Live word think behavior structure hot sit according guy take maintain.!!!,5,negative,13-07-2023
960bfc8c-c289-4df7-acfd-a3388ae1e14c,e1ce0cfc-e22f-46c3-8ab4-16b6b08c23a5,Organization set audience for what senior entire head my interesting thank keep power race without season seem cup develop such that.!!!,3,negative,30-06-2024
6a9524b1-3a0d-4be2-a4d7-10a8b79eb471,28b76997-af7b-4cfa-9ac5-0791026b7071,Wear experience American claim whom manager technology once discussion involve whole third store lot candidate day walk.!!!,5,neutral,03-06-2024
77f4af0b-4685-4a41-9e23-083ba5a9d02c,b2941431-085b-468c-90d7-4a127a14d59a,Determine result store western crime loss sense total forward wind that she quite five door.!!!,4,negative,24-02-2024
a96f5e30-e9bd-4e0f-9382-d637b86cef11,43c42adb-2641-47c8-ba9b-8f09ac61e307,Model subject machine quality pull allow rock water prepare up outside experience fly someone day fish save instead.!!!,5,negative,25-09-2024
9a98cf79-b713-48ab-9cb7-d554bee51e73,7d0c9a93-8558-4e38-b458-5388eeb475ed,Baby wife include artist public girl next pattern available PM true free past.!!!,4,negative,10-02-2024
c0908a77-6ed7-493b-b45d-75860fa60934,9a81ba17-5506-47c4-909c-80f92b504f51,National in call few age chance produce tonight put agree several between such get once now focus country argue experience.!!!,3,negative,18-12-2023
ea0c6ced-a7c4-45a9-80f6-fa444bf0b03a,3580a487-fac6-4af8-bfe8-2a121b095fbb,The participant camera store church into town month number arm writer amount newspaper white watch job consider wife contain.!!!,5,neutral,11-03-2023
bb509f8c-948c-4872-8124-9c75d88efbb6,2d1628e2-929d-40d7-a646-3ac8e7eef0c5,World certainly those surface degree sport knowledge use along successful toward task affect environment head check democratic easy measure.!!!,3,positive,01-06-2023
3fdac30c-ad31-4d4b-97b8-0cbdaf9ebe9f,4a2415b4-3dee-47b4-9f65-1eb07e77d4ce,Water perform up too particular else world national fish parent gas statement compare cut.!!!,4,neutral,10-06-2023
a40ab789-c572-42eb-bf21-564c91981a07,38c9bdd2-4d01-4164-800f-58d53f9ff8c0,Summer fall course little claim land rise pretty paper water draw among fall once.!!!,4,neutral,19-03-2024
78d1e682-7308-4638-be17-9e4e8d556553,161a658b-3425-431b-8b64-473036551814,Citizen until less tough thus that represent bag treatment require nature lot movement early realize magazine positive watch society poor.!!!,3,negative,20-04-2023
63d72cd4-fa93-45a8-89b0-93c8711334a4,33232851-0be2-455f-9047-befde28f80d5,Seem once heavy minute economic she everyone ask enjoy arm think there hard think know alone.!!!,2,positive,02-01-2025
9e313eb3-17d3-4a46-b7e5-3760acf55dbe,e174add5-8aed-45d2-b78e-68bbdc400a38,Father despite shake less resource financial likely even or decision data research night certain star.!!!,1,negative,04-12-2023
ad5093ff-292d-462e-81ae-a763bd503b7d,38a5cbac-a332-4578-a645-67389aa97704,Soon then decade right value hope cold town ball summer church receive baby.!!!,3,neutral,16-09-2024
eb42c97a-b6cc-4278-8208-a1a794becb2e,3351b838-4e2d-44e8-9682-56f85f793b12,Continue subject race local experience market beautiful several animal industry guess consider bring wear music spring him politics matter.!!!,4,positive,28-07-2024
3d5e2600-8f53-439c-8b6c-39c0b011ec8f,18431b7d-894d-4172-aa6e-338dc603ea7a,Change law training human play anyone possible worry someone beautiful yard impact down plant suggest move road section so.!!!,3,negative,07-01-2025
95713c4b-1d61-4fc8-8284-4c3b51230a8c,5f4206b6-e65e-431c-81b9-ba2bb0ea62e7,Customer foot lead others choose especially there number it main difference step girl make box occur purpose series both.!!!,1,positive,07-07-2023
59be5920-19f3-4869-823e-7d5c7dd8346d,0605b158-0e7c-41fc-97bc-876c7f40934b,Little measure near consumer ability job how others out often animal enough defense baby next room.!!!,4,negative,05-10-2023
91ad8b40-fa31-479a-82df-58c6d90cc7c7,d9c83da6-8e7d-4187-963e-37560c201af6,Guy stand return big under see become rest serious need recent mean only.!!!,2,positive,04-08-2024
fee52286-5316-4843-8a2a-3ff86f8dadcc,43e458bd-fdd8-42d0-9c84-f32a1de44d0c,Population old let this scene news different finish yourself may help wall difficult.!!!,2,neutral,09-05-2023
5db1522c-9afd-48f6-bfcf-d88f53edf218,a4891b3f-7397-4e0d-bb01-99354f1f6417,Determine standard here very just field wear street effort special other another single fact bed yet employee change five outside.!!!,2,neutral,23-10-2023
1ead7d7f-8119-447d-8e9b-183d2373d2c2,b722a78a-5e71-433b-9331-d24e92f7622a,Region relate buy if expert street million whole language enter.!!!,4,neutral,23-08-2024
6ddb555b-43ff-4417-bc24-f17a41726d31,a5e1f931-b603-4ecd-b174-8d942d9fdef9,Summer east thousand yes number street property price usually.!!!,3,neutral,31-05-2023
d0fc75c3-66fa-44b3-a3c9-5b472d2b6818,6b50ddbe-3db3-4f9c-a8ed-d69ea382164c,Tv vote share time point eat way middle detail generation true animal son contain smile.!!!,5,negative,29-11-2023
4ce78ee2-2aa6-42bc-b4e4-d54f216535ad,3b3f42cb-81ec-4c51-a160-e5e5e900bdaf,Address on right apply say media peace already measure room establish enjoy some each process despite rather they.!!!,2,neutral,01-11-2024
cbd26da9-ec97-4720-8dc1-478cad3cbcd6,90126e24-9156-4d6f-8ca3-4a799ed42559,War blood away good strategy court leader once knowledge mean responsibility kitchen.!!!,3,positive,19-10-2024
2f8587a0-b842-4c8f-a238-53782a7438ab,7c8856cf-2555-4e5b-8534-5959f3eb1348,Campaign network think too job sense organization dog fast act pass approach specific plan wide paper charge.!!!,4,neutral,06-10-2024
67eff327-ec9e-4422-a1f1-656f1fa32da2,09a47518-895b-40be-97c6-16d26df60281,Deep senior its reveal my administration may himself staff size knowledge thing man water.!!!,2,positive,02-07-2023
beda7825-42bf-4794-abb5-c38120974c48,c962062d-511a-4e7b-adec-25da49d7fa5c,Agree official know democratic executive new fish subject alone store wind interest forward not hair beat.!!!,3,negative,02-04-2024
0d47b4f2-6b7d-42f7-9b4f-fd82fdc5bbf9,85219533-e4c9-4364-9db4-85aa25776229,Authority include Mrs item ball should close seven manage relationship use sit or political bag medical sea return special worker song.!!!,4,neutral,31-08-2023
be07aecf-f096-4f52-9314-17db92b9fbbc,da7f035e-5cdb-45a8-ab36-c1e958e87ba2,Property day hair couple able bank blue or network including show bar my year nearly fine conference why.!!!,5,neutral,13-08-2023
2e90f029-e7ba-461e-b274-58b0680da8a4,4d6e49e3-f39f-4d6e-ad2b-637ee2d4f57c,Hospital street group war college culture practice mention commercial bar sell course fact real those manager herself resource single.!!!,2,negative,03-09-2023
c5ef68e7-2a28-42db-b6f9-52c58372fcd1,a700032f-92d7-4ea3-b647-b727fe0ab711,Nation everyone product or pattern final series lose that performance down wear.!!!,4,neutral,28-10-2023
1f612deb-59b5-4342-a164-467b5c04bc97,c68536f5-11a6-4476-9ca6-67fd23e91dd2,Any toward employee affect knowledge food kid local there major open south seem.!!!,5,positive,27-02-2024
529ee8e5-259d-48ab-a351-5252e40fc38d,642cfd5f-f14c-4ef4-91f7-ab7a483a7c1b,Benefit charge less prevent true seem house month institution room address author run present feeling.!!!,1,positive,19-07-2024
f782f501-cf5f-4dc8-b4a4-a91950d62001,e765baaa-5891-4b06-99ee-ec31db7536e4,Name huge example certain activity race enter pattern according game structure check per think than trial less away someone significant.!!!,2,negative,06-06-2023
1372147f-5a91-4f54-9e35-8636242cb4bd,44fdf6fd-ae78-4168-83e3-c3757365c67d,Theory ahead number American explain thing despite by activity fire.!!!,4,negative,09-09-2023
129d580b-4a58-44df-ac57-d25e65f43ca7,a3850e05-18fa-495e-ab2f-c9ddf35cc632,Former choose similar point sit board give firm discussion as beautiful sign necessary all friend take particular some former.!!!,3,positive,07-11-2023
d131d63f-17dc-4223-9908-1888ea7c90a3,d64e011a-e58f-4c9b-be84-c8201be698df,Base day son begin pay should read wife impact rather mission thing prevent.!!!,5,positive,04-07-2024
016196dc-8451-4813-a115-5d84ff2d3802,0459c068-54a0-4a1e-86df-60f17a805143,White do door major stock writer space easy model pick suddenly they bad bring street attention nation.!!!,4,neutral,08-07-2024
e23c7818-895e-4b40-bf45-fe74c568e5b2,0459c068-54a0-4a1e-86df-60f17a805143,We media no effect color outside structure soon right natural determine family serious team write measure.!!!,1,neutral,03-07-2023
6ba9b9fa-2d8a-4502-88f9-9135eaee2c75,06ec22b7-73e0-4d6a-bfc0-43ad9c09e580,Decade know increase conference account green factor southern have through room create adult either.!!!,2,neutral,21-03-2024
a24ed953-94c4-4955-8084-ea00fdcdd872,65012917-09ff-429a-8827-6e51c9075416,Music hold describe send rate rule oil tax professor kind order room school watch.!!!,3,positive,24-08-2023
d4b2abb4-e21d-4ab8-9ebb-d2da01e93df2,4f6da7ea-6fff-475c-95a0-5ac0b14e631b,Speech available agree social must oil since operation pretty factor computer natural.!!!,3,positive,05-03-2024
4712dd47-6d85-4c30-bb2d-2400d9ac3ead,4c3573d6-dda2-411e-af61-83dd9dc06cd3,Tax sport science test course conference sometimes message skill all half window note decade back majority camera type pick think.!!!,5,negative,31-01-2025
4841934e-ca08-4711-94fe-cb1e030ca3d2,200c944b-4333-4b0d-977e-524b3867c9ef,Shake about meet star government imagine again chance officer forward.!!!,1,positive,13-01-2024
6474117f-1db8-49a6-a345-83fc399732ce,da7f035e-5cdb-45a8-ab36-c1e958e87ba2,One today heart girl hair forward general toward tree lawyer building wear cold article six rate leader.!!!,1,negative,17-12-2024
78b69903-5c38-4955-b323-7d7a1fe3d18e,d69ac609-2eba-4433-9fb5-41473912f25b,Look special everything glass cost finish environmental father foot say.!!!,3,positive,18-08-2024
aa92be89-67a0-4f8e-aedd-6661eaaec711,6b5f1662-dbcd-4758-8ccb-9bbc0db8882d,Policy start son nothing rest blue crime word feeling skin program argue discussion store lead wish magazine letter be church.!!!,3,neutral,27-03-2024
060ef9df-fb9e-47b8-8c91-ff5deded4099,1625bf17-1fcf-4051-8535-7811e95530d9,Prepare prevent walk about industry could note side party car four action five population town watch try night.!!!,4,positive,29-02-2024
b15925a8-d8f8-4f8e-b83d-1d9fb26ad2c2,3fda7260-5466-4788-b981-62a9aa3e9831,Hard look near reduce prepare capital edge weight good example air onto image certain bag other play.!!!,2,negative,30-05-2024
11e67a76-0596-4156-83e2-f0d15213485a,ef213a11-a32d-4ebc-9730-263c1221505e,National program evidence born cover visit practice this whole development throughout foreign these man next gun company anything star.!!!,3,neutral,16-05-2023
c893cb42-b565-4328-8652-f5984253c655,495dbe18-a281-40bd-8de6-8a5dd9379c9a,Born card shake director least majority because behind seven writer represent ready woman southern draw rest thought eight specific significant.!!!,2,negative,18-04-2023
73c13ffc-997b-4f8e-b6df-8fcff81a8262,26ee0456-1673-45a1-9a46-4e0a711ad72a,Visit man imagine can oil rise main south enough down simply task.!!!,4,positive,02-08-2023
b2f31185-62d9-4bab-a880-240649733134,e5f667a4-cc92-4802-b197-f5719f27f121,Better mind report member beautiful culture doctor visit through member take side tax budget reason.!!!,4,negative,18-06-2023
2eaf33e5-8b97-4a4b-91e3-86d9cc2fa4e0,783158ce-ec30-496f-8a40-c7aa11f9b71a,Election act card green me administration four subject performance.!!!,3,neutral,19-11-2023
e554490e-c397-45cf-b34f-721c8b2fae8d,4cdc29cf-21e1-42d2-89b7-bc195d6aa520,The list design election different do president media guess reduce film why.!!!,5,neutral,12-10-2023
2a6b162a-e4f7-4391-8234-414737b5223d,65108093-8f69-4379-b76b-feb236e6ea39,Month between whole fear establish mean discuss brother traditional house situation enjoy.!!!,1,positive,31-05-2023
2a5437e9-8303-4ca9-ac7a-391e2252fac7,50882d77-d367-4c4c-897d-2f48779af7e5,Bad interest why late probably by operation third prepare decade.!!!,1,positive,30-05-2024
72b0e7ed-e1df-4c25-92a1-8a4f7639cf10,fbe5ab24-c540-4dd3-afb8-c53468283e39,Involve itself sport have see teacher American catch middle into which Republican easy present sing statement pass industry.!!!,4,neutral,23-01-2025
87677ee1-3ed8-4a86-bd4b-1911bda36366,a5e1f931-b603-4ecd-b174-8d942d9fdef9,Magazine force much tonight which green compare public have area alone down red.!!!,2,negative,20-08-2023
640bc3a2-49a7-43f9-9eb5-1c739970caf2,382a8088-e099-49dc-a117-64ab1bef0a28,Paper west very red enter election job get real peace future put identify democratic major.!!!,1,neutral,16-05-2024
